0000000099,0000081667,036040,036090,060304,048162,076620,-87034,020123
0000000100,0000082500,036020,035450,060370,048162,091740,-72286,-09745
0000000101,0000083333,036233,034720,060422,048162,098131,-50213,-38209
0000000102,0000084167,036659,033971,060454,048162,095208,-23010,-62489
0000000103,0000085000,037254,033277,060464,048162,083256,006672,-80219
0000000104,0000085833,037963,032706,060450,048162,063407,035926,-89624
0000000105,0000086667,038713,032314,060414,048162,037642,061891,-89824
0000000106,0000087500,039434,032138,060360,048162,008471,082036,-80799
0000000107,0000088333,040053,032197,060292,048162,-21253,094354,-63392
0000000108,0000089167,040510,032485,060217,048162,-48619,097675,-39347
0000000109,0000090000,040761,032972,060144,048162,-70959,091675,-11007
0000000110,0000090833,040780,033613,060078,048162,-86053,076901,018862
0000000111,0000091667,040567,034343,060026,048162,-92458,054839,047328
0000000112,0000092500,040142,035092,059993,048162,-89550,027641,071618
0000000113,0000093333,039545,035786,059984,048162,-77570,-02045,089324
0000000114,0000094167,038837,036357,059997,048162,-57734,-31300,098743
0000000115,0000095000,038086,036750,060033,048162,-31975,-57274,098958
0000000116,0000095833,037366,036925,060088,048162,-02798,-77397,089904
0000000117,0000096667,036748,036866,060156,048162,026926,-89728,072511
0000000118,0000097500,036290,036579,060230,048162,054299,-93063,048473
0000000119,0000098333,036040,036090,060304,048162,076620,-87034,020123
0000000120,0000099167,036020,035450,060370,048162,091726,-72274,-09743
0000000121,0000100000,036233,034720,060422,048162,098146,-50222,-38216
0000000122,0000100833,036659,033971,060454,048162,095208,-23011,-62489
0000000123,0000101667,037255,033277,060464,048162,083243,006671,-80205
0000000124,0000102500,037963,032706,060450,048162,063417,035932,-89639
0000000125,0000103333,038713,032314,060414,048162,037642,061891,-89824
0000000126,0000104167,039434,032138,060360,048162,008470,082024,-80785
0000000127,0000105000,040053,032197,060292,048162,-21257,094369,-63403
0000000128,0000105833,040510,032485,060217,048162,-48619,097675,-39347
0000000129,0000106667,040761,032973,060144,048162,-70947,091661,-11004
0000000130,0000107500,040781,033613,060078,048162,-86067,076912,018864
0000000131,0000108333,040567,034343,060026,048162,-92458,054839,047328
0000000132,0000109167,040141,035092,059994,048162,-89535,027637,071607
0000000133,0000110000,039546,035786,059984,048162,-77583,-02046,089337
0000000134,0000110833,038837,036357,059997,048162,-57734,-31300,098743
0000000135,0000111667,038087,036750,060033,048162,-31969,-57265,098943
0000000136,0000112500,037366,036925,060088,048162,-02798,-77410,089917
0000000137,0000113333,036748,036866,060156,048162,026926,-89728,072511
0000000138,0000114167,036290,036578,060230,048162,054291,-93048,048466
0000000139,0000115000,036039,036091,060304,048162,076632,-87048,020126
0000000140,0000115833,036020,035450,060370,048162,091726,-72274,-09743
0000000141,0000116667,036233,034720,060422,048162,098131,-50213,-38209
0000000142,0000117500,036659,033971,060454,048162,095223,-23014,-62499
0000000143,0000118333,037255,033277,060464,048162,083243,006671,-80205
0000000144,0000119167,037963,032706,060450,048162,063407,035926,-89624
0000000145,0000120000,038714,032313,060414,048162,037648,061900,-89839
0000000146,0000120833,039434,032138,060360,048162,008470,082024,-80785
0000000147,0000121667,040053,032197,060292,048162,-21253,094354,-63392
0000000148,0000122500,040510,032484,060217,048162,-48627,097690,-39354
0000000149,0000123333,040761,032973,060144,048162,-70947,091661,-11005
0000000150,0000124167,040780,033613,060078,048162,-86053,076901,018862
0000000151,0000125000,040567,034343,060026,048162,-92473,054848,047334
0000000152,0000125833,040141,035092,059994,048162,-89535,027637,071607
0000000153,0000126667,039545,035786,059984,048162,-77570,-02045,089324
0000000154,0000127500,038837,036358,059997,048162,-57744,-31305,098758
0000000155,0000128333,038087,036750,060033,048162,-31969,-57265,098943
0000000156,0000129167,037366,036925,060088,048162,-02797,-77398,089904
0000000157,0000130000,036747,036866,060156,048162,026930,-89742,072521
0000000158,0000130833,036290,036578,060230,048162,054291,-93048,048466
0000000159,0000131667,036040,036091,060304,048162,076620,-87034,020123
0000000160,0000132500,036020,035450,060370,048162,091740,-72286,-09745
0000000161,0000133333,036234,034720,060422,048162,098131,-50213,-38209
0000000162,0000134167,036659,033971,060454,048162,095208,-23010,-62489
0000000163,0000135000,037255,033277,060464,048162,083256,006672,-80219
0000000164,0000135833,037963,032706,060450,048162,063407,035926,-89624
0000000165,0000136667,038714,032314,060414,048162,037642,061891,-89824
0000000166,0000137500,039434,032138,060360,048162,008471,082036,-80799
0000000167,0000138333,040053,032197,060292,048162,-21253,094354,-63392
0000000168,0000139167,040510,032485,060217,048162,-48619,097675,-39347
0000000169,0000140000,040761,032972,060144,048162,-70959,091675,-11007
0000000170,0000140833,040780,033613,060078,048162,-86053,076901,018862
0000000171,0000141667,040567,034344,060026,048162,-92458,054839,047328
0000000172,0000142500,040142,035092,059993,048162,-89550,027641,071618
0000000173,0000143333,039545,035786,059984,048162,-77570,-02045,089324
0000000174,0000144167,038837,036357,059997,048162,-57734,-31300,098743
0000000175,0000145000,038086,036750,060033,048162,-31975,-57274,098958
0000000176,0000145833,037366,036925,060088,048162,-02798,-77397,089904
0000000177,0000146667,036748,036866,060156,048162,026926,-89728,072511
0000000178,0000147500,036290,036579,060230,048162,054299,-93063,048473
0000000179,0000148333,036040,036091,060304,048162,076620,-87034,020123
0000000180,0000149167,036020,035450,060370,048162,091726,-72274,-09743
0000000181,0000150000,036233,034720,060422,048162,098146,-50222,-38216
0000000182,0000150833,036659,033971,060454,048162,095208,-23011,-62489
0000000183,0000151667,037255,033277,060464,048162,083243,006671,-80205
0000000184,0000152500,037963,032706,060450,048162,063417,035932,-89639
0000000185,0000153333,038714,032314,060414,048162,037642,061891,-89824
0000000186,0000154167,039434,032138,060360,048162,008470,082024,-80785
0000000187,0000155000,040053,032197,060292,048162,-21257,094369,-63403
0000000188,0000155833,040510,032485,060217,048162,-48619,097675,-39347
0000000189,0000156667,040761,032973,060144,048162,-70947,091661,-11004
0000000190,0000157500,040781,033613,060078,048162,-86067,076912,018864
0000000191,0000158333,040567,034344,060026,048162,-92458,054839,047328
0000000192,0000159167,040141,035092,059994,048162,-89535,027637,071607
0000000193,0000160000,039546,035786,059984,048162,-77583,-02046,089337
0000000194,0000160833,038837,036357,059997,048162,-57734,-31300,098743
0000000195,0000161667,038087,036750,060033,048162,-31969,-57265,098943
0000000196,0000162500,037366,036925,060088,048162,-02798,-77410,089917
0000000197,0000163333,036748,036866,060156,048162,026926,-89728,072511
0000000198,0000164167,036290,036578,060230,048162,054291,-93048,048466
0000000199,0000165000,036039,036091,060304,048162,076632,-87048,020126
0000000200,0000165833,036020,035450,060370,048162,091726,-72274,-09743
0000000201,0000166667,036233,034720,060422,048162,098131,-50213,-38209
0000000202,0000167500,036659,033971,060454,048162,095223,-23014,-62499
0000000203,0000168333,037255,033277,060464,048162,083243,006671,-80205
0000000204,0000169167,037963,032706,060450,048162,063407,035926,-89624
0000000205,0000170000,038714,032313,060414,048162,037648,061900,-89839
0000000206,0000170833,039434,032138,060360,048162,008470,082024,-80785
0000000207,0000171667,040053,032197,060292,048162,-21253,094354,-63392
0000000208,0000172500,040510,032485,060217,048162,-48627,097690,-39354
0000000209,0000173333,040761,032973,060144,048162,-70947,091661,-11005
0000000210,0000174167,040780,033613,060078,048162,-86053,076901,018862
0000000211,0000175000,040567,034344,060026,048162,-92473,054848,047334
0000000212,0000175833,040141,035092,059994,048162,-89535,027637,071607
0000000213,0000176667,039545,035786,059984,048162,-77570,-02045,089324
0000000214,0000177500,038837,036358,059997,048162,-57744,-31305,098758
0000000215,0000178333,038087,036750,060033,048162,-31969,-57265,098943
0000000216,0000179167,037366,036925,060088,048162,-02797,-77398,089904
0000000217,0000180000,036747,036866,060156,048162,026930,-89742,072521
0000000218,0000180833,036290,036578,060230,048162,054291,-93048,048466
0000000219,0000181667,036040,036091,060304,048162,076620,-87034,020123
0000000220,0000182500,036020,035450,060370,048162,091740,-72286,-09745
0000000221,0000183333,036233,034720,060422,048162,098131,-50213,-38209
0000000222,0000184167,036659,033971,060454,048162,095208,-23010,-62489
0000000223,0000185000,037255,033277,060464,048162,083256,006672,-80219
0000000224,0000185833,037963,032706,060450,048162,063407,035926,-89624
0000000225,0000186667,038714,032314,060414,048162,037642,061891,-89824
0000000226,0000187500,039434,032138,060360,048162,008471,082036,-80799
0000000227,0000188333,040053,032197,060292,048162,-21253,094354,-63392
0000000228,0000189167,040510,032485,060217,048162,-48619,097675,-39347
0000000229,0000190000,040761,032972,060144,048162,-70959,091675,-11007
0000000230,0000190833,040780,033613,060078,048162,-86053,076901,018862
0000000231,0000191667,040567,034344,060026,048162,-92458,054839,047328
0000000232,0000192500,040142,035092,059993,048162,-89550,027641,071618
0000000233,0000193333,039545,035786,059984,048162,-77570,-02045,089324
0000000234,0000194167,038837,036357,059997,048162,-57734,-31300,098743
0000000235,0000195000,038086,036750,060033,048162,-31975,-57274,098958
0000000236,0000195833,037366,036925,060088,048162,-02798,-77397,089904
0000000237,0000196667,036748,036866,060156,048162,026926,-89728,072511
0000000238,0000197500,036290,036579,060230,048162,054299,-93063,048473
0000000239,0000198333,036040,036091,060304,048162,076620,-87034,020123
0000000240,0000199167,036020,035450,060370,048162,091726,-72274,-09743
0000000241,0000200000,036233,034720,060422,048162,098146,-50222,-38216
0000000242,0000200833,036659,033971,060454,048162,095208,-23011,-62489
0000000243,0000201667,037255,033277,060464,048162,083243,006671,-80205
0000000244,0000202500,037963,032706,060450,048162,063417,035932,-89639
0000000245,0000203333,038714,032314,060414,048162,037642,061891,-89824
0000000246,0000204167,039434,032138,060360,048162,008470,082024,-80785
0000000247,0000205000,040053,032197,060292,048162,-21257,094369,-63403
0000000248,0000205833,040510,032485,060217,048162,-48619,097675,-39347
0000000249,0000206667,040761,032973,060144,048162,-70947,091661,-11004
0000000250,0000207500,040781,033613,060078,048162,-86067,076912,018864
0000000251,0000208333,040567,034344,060026,048162,-92458,054839,047328
0000000252,0000209167,040141,035092,059994,048162,-89535,027637,071607
0000000253,0000210000,039546,035786,059984,048162,-77583,-02046,089337
0000000254,0000210833,038837,036357,059997,048162,-57734,-31300,098743
0000000255,0000211667,038087,036750,060033,048162,-31969,-57265,098943
0000000256,0000212500,037366,036925,060088,048162,-02798,-77410,089917
0000000257,0000213333,036748,036866,060156,048162,026926,-89728,072511
0000000258,0000214167,036290,036578,060230,048162,054291,-93048,048466
0000000259,0000215000,036039,036091,060304,048162,076632,-87048,020126
0000000260,0000215833,036020,035450,060370,048162,091726,-72274,-09743
0000000261,0000216667,036233,034720,060422,048162,098131,-50213,-38209
0000000262,0000217500,036659,033971,060454,048162,095223,-23014,-62499
0000000263,0000218333,037255,033277,060464,048162,083243,006671,-80205
0000000264,0000219167,037963,032706,060450,048162,063407,035926,-89624
0000000265,0000220000,038714,032313,060414,048162,037648,061900,-89839
0000000266,0000220833,039434,032138,060360,048162,008470,082024,-80785
0000000267,0000221667,040053,032197,060292,048162,-21253,094354,-63392
0000000268,0000222500,040510,032485,060217,048162,-48627,097690,-39354
0000000269,0000223333,040761,032973,060144,048162,-70947,091661,-11005
0000000270,0000224167,040780,033613,060078,048162,-86053,076901,018862
0000000271,0000225000,040567,034344,060026,048162,-92473,054848,047334
0000000272,0000225833,040141,035092,059994,048162,-89535,027637,071607
0000000273,0000226667,039545,035786,059984,048162,-77570,-02045,089324
0000000274,0000227500,038837,036358,059997,048162,-57744,-31305,098758
0000000275,0000228333,038087,036750,060033,048162,-31969,-57265,098943
0000000276,0000229167,037366,036925,060088,048162,-02797,-77398,089904
0000000277,0000230000,036747,036866,060156,048162,026930,-89742,072521
0000000278,0000230833,036290,036578,060230,048162,054291,-93048,048466
0000000279,0000231667,036040,036091,060304,048162,076620,-87034,020123
0000000280,0000232500,036020,035450,060370,048162,091740,-72286,-09745
0000000281,0000233333,036233,034720,060422,048162,098131,-50213,-38209
0000000282,0000234167,036659,033971,060454,048162,095208,-23010,-62489
0000000283,0000235000,037255,033277,060464,048162,083256,006672,-80219
0000000284,0000235833,037963,032706,060450,048162,063407,035926,-89624
0000000285,0000236667,038714,032314,060414,048162,037642,061891,-89824
0000000286,0000237500,039434,032138,060360,048162,008471,082036,-80799
0000000287,0000238333,040053,032197,060292,048162,-21253,094354,-63392
0000000288,0000239167,040510,032485,060217,048162,-48619,097675,-39347
0000000289,0000240000,040761,032972,060144,048162,-70959,091675,-11007
0000000290,0000240833,040780,033613,060078,048162,-86053,076901,018862
0000000291,0000241667,040567,034344,060026,048162,-92458,054839,047328
0000000292,0000242500,040142,035092,059993,048162,-89550,027641,071618
0000000293,0000243333,039545,035786,059984,048162,-77570,-02045,089324
0000000294,0000244167,038837,036357,059997,048162,-57734,-31300,098743
0000000295,0000245000,038086,036750,060033,048162,-31975,-57274,098958
0000000296,0000245833,037366,036925,060088,048162,-02798,-77397,089904
0000000297,0000246667,036748,036866,060156,048162,026926,-89728,072511
0000000298,0000247500,036290,036579,060230,048162,054299,-93063,048473
0000000299,0000248333,036040,036091,060304,048162,076620,-87034,020123
0000000300,0000249167,036020,035450,060370,048162,091726,-72274,-09743
0000000301,0000250000,036233,034720,060422,048162,098146,-50222,-38216
0000000302,0000250833,036659,033971,060454,048162,095208,-23011,-62489
0000000303,0000251667,037255,033277,060464,048162,083243,006671,-80205
0000000304,0000252500,037963,032706,060450,048162,063417,035932,-89639
0000000305,0000253333,038714,032314,060414,048162,037642,061891,-89824
0000000306,0000254167,039434,032138,060360,048162,008470,082024,-80785
0000000307,0000255000,040053,032197,060292,048162,-21257,094369,-63403
0000000308,0000255833,040510,032485,060217,048162,-48619,097675,-39347
0000000309,0000256667,040761,032973,060144,048162,-70947,091661,-11004
0000000310,0000257500,040781,033613,060078,048162,-86067,076912,018864
0000000311,0000258333,040567,034344,060026,048162,-92458,054839,047328
0000000312,0000259167,040141,035092,059994,048162,-89535,027637,071607
0000000313,0000260000,039546,035786,059984,048162,-77583,-02046,089337
0000000314,0000260833,038837,036357,059997,048162,-57734,-31300,098743
0000000315,0000261667,038087,036750,060033,048162,-31969,-57265,098943
0000000316,0000262500,037366,036925,060088,048162,-02798,-77410,089917
0000000317,0000263333,036748,036866,060156,048162,026926,-89728,072511
0000000318,0000264167,036290,036578,060230,048162,054291,-93048,048466
0000000319,0000265000,036039,036091,060304,048162,076632,-87048,020126
0000000320,0000265833,036020,035450,060370,048162,091726,-72274,-09743
0000000321,0000266667,036233,034720,060422,048162,098131,-50213,-38209
0000000322,0000267500,036659,033971,060454,048162,095223,-23014,-62499
0000000323,0000268333,037255,033277,060464,048162,083243,006671,-80205
0000000324,0000269167,037963,032706,060450,048162,063407,035926,-89624
0000000325,0000270000,038714,032313,060414,048162,037648,061900,-89839
0000000326,0000270833,039434,032138,060360,048162,008470,082024,-80785
0000000327,0000271667,040053,032197,060292,048162,-21253,094354,-63392
0000000328,0000272500,040510,032485,060217,048162,-48627,097690,-39354
0000000329,0000273333,040761,032973,060144,048162,-70947,091661,-11005
0000000330,0000274167,040780,033613,060078,048162,-86053,076901,018862
0000000331,0000275000,040567,034344,060026,048162,-92473,054848,047334
0000000332,0000275833,040141,035092,059994,048162,-89535,027637,071607
0000000333,0000276667,039545,035786,059984,048162,-77570,-02045,089324
0000000334,0000277500,038837,036358,059997,048162,-57744,-31305,098758
0000000335,0000278333,038087,036750,060033,048162,-31969,-57265,098943
0000000336,0000279167,037366,036925,060088,048162,-02797,-77398,089904
0000000337,0000280000,036747,036866,060156,048162,026930,-89742,072521
0000000338,0000280833,036290,036578,060230,048162,054291,-93048,048466
0000000339,0000281667,036040,036091,060304,048162,076620,-87034,020123
0000000340,0000282500,036020,035450,060370,048162,091740,-72286,-09745
0000000341,0000283333,036233,034720,060422,048162,098131,-50213,-38209
0000000342,0000284167,036659,033971,060454,048162,095208,-23010,-62489
0000000343,0000285000,037255,033277,060464,048162,083256,006672,-80219
0000000344,0000285833,037963,032706,060450,048162,063407,035926,-89624
0000000345,0000286667,038714,032314,060414,048162,037642,061891,-89824
0000000346,0000287500,039434,032138,060360,048162,008471,082036,-80799
0000000347,0000288333,040053,032197,060292,048162,-21253,094354,-63392
0000000348,0000289167,040510,032485,060217,048162,-48619,097675,-39347
0000000349,0000290000,040761,032972,060144,048162,-70959,091675,-11007
0000000350,0000290833,040780,033613,060078,048162,-86053,076901,018862
0000000351,0000291667,040567,034344,060026,048162,-92458,054839,047328
0000000352,0000292500,040142,035092,059993,048162,-89550,027641,071618
0000000353,0000293333,039545,035786,059984,048162,-77570,-02045,089324
0000000354,0000294167,038837,036357,059997,048162,-57734,-31300,098743
0000000355,0000295000,038086,036750,060033,048162,-31975,-57274,098958
0000000356,0000295833,037366,036925,060088,048162,-02798,-77397,089904
0000000357,0000296667,036748,036866,060156,048162,026926,-89728,072511
0000000358,0000297500,036290,036579,060230,048162,054299,-93063,048473
0000000359,0000298333,036040,036091,060304,048162,076620,-87034,020123
0000000360,0000299167,036020,035450,060370,048162,091726,-72274,-09743
0000000361,0000300000,036233,034720,060422,048162,098146,-50222,-38216
0000000362,0000300833,036659,033971,060454,048162,095208,-23011,-62489
0000000363,0000301667,037255,033277,060464,048162,083243,006671,-80205
0000000364,0000302500,037963,032706,060450,048162,063417,035932,-89639
0000000365,0000303333,038714,032314,060414,048162,037642,061891,-89824
0000000366,0000304167,039434,032139,060360,048162,008470,082024,-80785
0000000367,0000305000,040053,032197,060292,048162,-21257,094369,-63403
0000000368,0000305833,040510,032485,060217,048162,-48619,097675,-39347
0000000369,0000306667,040761,032973,060144,048162,-70947,091661,-11004
0000000370,0000307500,040781,033613,060078,048162,-86067,076912,018864
0000000371,0000308333,040567,034344,060026,048162,-92458,054839,047328
0000000372,0000309167,040141,035092,059994,048162,-89535,027637,071607
0000000373,0000310000,039546,035786,059984,048162,-77583,-02046,089337
0000000374,0000310833,038837,036357,059997,048162,-57734,-31300,098743
0000000375,0000311667,038087,036750,060033,048162,-31969,-57265,098943
0000000376,0000312500,037366,036925,060088,048162,-02798,-77410,089917
0000000377,0000313333,036748,036866,060156,048162,026926,-89728,072511
0000000378,0000314167,036290,036578,060230,048162,054291,-93048,048466
0000000379,0000315000,036039,036091,060304,048162,076632,-87048,020126
0000000380,0000315833,036020,035450,060370,048162,091726,-72274,-09743
0000000381,0000316667,036233,034720,060422,048162,098131,-50213,-38209
0000000382,0000317500,036659,033971,060454,048162,095223,-23014,-62499
0000000383,0000318333,037255,033277,060464,048162,083243,006671,-80205
0000000384,0000319167,037963,032706,060450,048162,063407,035926,-89624
0000000385,0000320000,038714,032313,060414,048162,037648,061900,-89839
0000000386,0000320833,039434,032139,060360,048162,008470,082024,-80785
0000000387,0000321667,040053,032197,060292,048162,-21253,094354,-63392
0000000388,0000322500,040510,032485,060217,048162,-48627,097690,-39354
0000000389,0000323333,040761,032973,060144,048162,-70947,091661,-11005
0000000390,0000324167,040780,033613,060078,048162,-86053,076901,018862
0000000391,0000325000,040567,034344,060026,048162,-92473,054848,047334
0000000392,0000325833,040141,035092,059994,048162,-89535,027637,071607
0000000393,0000326667,039545,035786,059984,048162,-77570,-02045,089324
0000000394,0000327500,038837,036358,059997,048162,-57744,-31305,098758
0000000395,0000328333,038087,036750,060033,048162,-31969,-57265,098943
0000000396,0000329167,037366,036925,060088,048162,-02797,-77398,089904
0000000397,0000330000,036747,036866,060156,048162,026930,-89742,072521
0000000398,0000330833,036290,036578,060230,048162,054291,-93048,048466
0000000399,0000331667,036040,036091,060304,048162,076620,-87034,020123
0000000400,0000332500,036020,035450,060370,048162,091740,-72286,-09745
0000000401,0000333333,036233,034720,060422,048162,098131,-50213,-38209
0000000402,0000334167,036659,033971,060454,048162,095208,-23010,-62489
0000000403,0000335000,037255,033277,060464,048162,083256,006672,-80219
0000000404,0000335833,037963,032706,060450,048162,063407,035926,-89624
0000000405,0000336667,038714,032314,060414,048162,037642,061891,-89824
0000000406,0000337500,039434,032138,060360,048162,008471,082036,-80799
0000000407,0000338333,040053,032197,060292,048162,-21253,094354,-63392
0000000408,0000339167,040510,032485,060217,048162,-48619,097675,-39347
0000000409,0000340000,040761,032973,060144,048162,-70959,091675,-11007
0000000410,0000340833,040780,033613,060078,048162,-86053,076901,018862
0000000411,0000341667,040567,034344,060026,048162,-92458,054839,047328
0000000412,0000342500,040142,035092,059993,048162,-89550,027641,071618
0000000413,0000343333,039545,035786,059984,048162,-77570,-02045,089324
0000000414,0000344167,038837,036357,059997,048162,-57734,-31300,098743
0000000415,0000345000,038086,036750,060033,048162,-31975,-57274,098958
0000000416,0000345833,037366,036925,060088,048162,-02798,-77397,089904
0000000417,0000346667,036748,036866,060156,048162,026926,-89728,072511
0000000418,0000347500,036290,036579,060230,048162,054299,-93063,048473
0000000419,0000348333,036040,036091,060304,048162,076620,-87034,020123
0000000420,0000349167,036020,035450,060370,048162,091726,-72274,-09743
0000000421,0000350000,036233,034720,060422,048162,098146,-50222,-38216
0000000422,0000350833,036659,033971,060454,048162,095208,-23011,-62489
0000000423,0000351667,037255,033277,060464,048162,083243,006671,-80205
0000000424,0000352500,037963,032706,060450,048162,063417,035932,-89639
0000000425,0000353333,038714,032314,060414,048162,037642,061891,-89824
0000000426,0000354167,039434,032139,060360,048162,008470,082024,-80785
0000000427,0000355000,040053,032197,060292,048162,-21257,094369,-63403
0000000428,0000355833,040510,032485,060217,048162,-48619,097675,-39347
0000000429,0000356667,040761,032973,060144,048162,-70947,091661,-11004
0000000430,0000357500,040781,033613,060078,048162,-86067,076912,018864
