0000000178,0000147500,063184,061292,066608,066934,052211,-95557,049416
0000000179,0000148333,063159,061243,066682,066934,074532,-89528,021066
0000000180,0000149167,063157,061179,066748,066934,089638,-74768,-08800
0000000181,0000150000,063178,061106,066799,066934,096058,-52716,-37273
0000000182,0000150833,063221,061032,066832,066934,093120,-25505,-61546
0000000183,0000151667,063280,060962,066841,066934,081155,004177,-79263
0000000184,0000152500,063351,060905,066828,066934,061329,033437,-88697
0000000185,0000153333,063426,060866,066792,066934,035554,059397,-88882
0000000186,0000154167,063498,060848,066737,066934,006382,079530,-79842
0000000187,0000155000,063560,060854,066670,066934,-23345,091875,-62460
0000000188,0000155833,063606,060883,066595,066934,-50707,095181,-38405
0000000189,0000156667,063631,060932,066521,066934,-73035,089166,-10062
0000000190,0000157500,063633,060996,066455,066934,-88155,074418,019807
0000000191,0000158333,063612,061069,066404,066934,-94546,052345,048270
0000000192,0000159167,063569,061144,066371,066934,-91623,025143,072550
0000000193,0000160000,063509,061213,066361,066934,-79671,-04540,090280
0000000194,0000160833,063439,061270,066375,066934,-59822,-33794,099686
0000000195,0000161667,063363,061309,066411,066934,-34057,-59759,099886
0000000196,0000162500,063291,061327,066466,066934,-04886,-79904,090860
0000000197,0000163333,063230,061321,066533,066934,024838,-92222,073453
0000000198,0000164167,063184,061292,066608,066934,052203,-95542,049409
0000000199,0000165000,063159,061244,066682,066934,074543,-89543,021069
0000000200,0000165833,063157,061179,066748,066934,089638,-74768,-08800
0000000201,0000166667,063178,061106,066799,066934,096043,-52707,-37266
0000000202,0000167500,063221,061032,066832,066934,093134,-25509,-61556
0000000203,0000168333,063280,060962,066841,066934,081155,004177,-79262
0000000204,0000169167,063351,060905,066828,066934,061319,033432,-88682
