0000000181,0000150000,065376,059414,095286,071311,099302,084344,-40020,099081,-52206,-37665
0000000182,0000150833,065418,059339,098516,071311,099008,087065,-64293,098787,-24995,-61938
0000000183,0000151667,065478,059270,099497,071311,097811,090034,-82010,097590,004686,-79655
0000000184,0000152500,065549,059213,098132,071311,095829,092960,-91444,095608,033947,-89089
0000000185,0000153333,065624,059173,094544,071311,093251,095556,-91629,093030,059906,-89274
0000000186,0000154167,065696,059156,089096,071311,090334,097569,-82590,090113,080039,-80235
0000000187,0000155000,065758,059162,082318,071311,087361,098803,-65207,087140,092384,-62852
0000000188,0000155833,065803,059191,074870,071311,084625,099134,-41152,084404,095690,-38797
0000000189,0000156667,065828,059239,067484,071311,082392,098533,-12809,082171,089676,-10454
0000000190,0000157500,065830,059303,060881,071311,080880,097058,017059,080659,074928,019414
0000000191,0000158333,065809,059376,055714,071311,080241,094850,045523,080020,052855,047878
0000000192,0000159167,065767,059451,052481,071311,080534,092130,069803,080313,025652,072158
0000000193,0000160000,065707,059521,051498,071311,081729,089162,087533,081508,-04030,089887
0000000194,0000160833,065636,059578,052871,071311,083714,086236,096938,083493,-33285,099293
0000000195,0000161667,065561,059617,056456,071311,086290,083640,097138,086069,-59250,099493
0000000196,0000162500,065489,059635,061902,071311,089207,081625,088113,088986,-79395,090468
0000000197,0000163333,065427,059629,068684,071311,092180,080394,070706,091959,-91713,073061
0000000198,0000164167,065381,059600,076130,071311,094916,080062,046661,094695,-95033,049016
0000000199,0000165000,065356,059551,083515,071311,097150,080662,018321,096929,-89033,020676
0000000200,0000165833,065354,059487,090114,071311,098660,082139,-11547,098439,-74259,-09192
0000000201,0000166667,065376,059414,095283,071311,099300,084345,-40014,099079,-52198,-37659
0000000202,0000167500,065418,059339,098520,071311,099009,087065,-64304,098788,-24999,-61949
0000000203,0000168333,065478,059270,099497,071311,097811,090034,-82010,097590,004686,-79655
0000000204,0000169167,065549,059213,098128,071311,095828,092959,-91429,095607,033941,-89074
0000000205,0000170000,065624,059173,094547,071311,093252,095556,-91644,093031,059916,-89289
0000000206,0000170833,065696,059156,089096,071311,090334,097569,-82590,090113,080039,-80235
0000000207,0000171667,065758,059162,082317,071311,087362,098802,-65197,087141,092369,-62842
0000000208,0000172500,065803,059191,074870,071311,084624,099135,-41159,084403,095705,-38804
0000000209,0000173333,065828,059239,067484,071311,082392,098533,-12809,082171,089676,-10454
0000000210,0000174167,065830,059303,060884,071311,080882,097057,017057,080661,074916,019412
0000000211,0000175000,065809,059376,055711,071311,080240,094851,045530,080019,052863,047885
0000000212,0000175833,065767,059451,052481,071311,080534,092130,069803,080313,025652,072158
0000000213,0000176667,065707,059521,051501,071311,081730,089162,087519,081509,-04030,089874
0000000214,0000177500,065636,059578,052868,071311,083713,086236,096953,083492,-33290,099308
0000000215,0000178333,065561,059617,056456,071311,086290,083640,097138,086069,-59249,099493
0000000216,0000179167,065489,059635,061905,071311,089207,081627,088099,088986,-79382,090454
0000000217,0000180000,065427,059629,068683,071311,092180,080392,070717,091959,-91727,073072
0000000218,0000180833,065381,059600,076130,071311,094916,080062,046661,094695,-95033,049016
0000000219,0000181667,065356,059551,083514,071311,097149,080663,018319,096928,-89019,020674
0000000220,0000182500,065354,059487,090116,071311,098661,082138,-11550,098440,-74271,-09195
0000000221,0000183333,065376,059414,095283,071311,099300,084345,-40013,099079,-52198,-37659
0000000222,0000184167,065418,059339,098516,071311,099008,087065,-64293,098787,-24995,-61938
0000000223,0000185000,065478,059270,099500,071311,097813,090034,-82023,097592,004687,-79668
0000000224,0000185833,065549,059213,098128,071311,095828,092959,-91429,095607,033941,-89074
0000000225,0000186667,065624,059173,094544,071311,093251,095556,-91629,093030,059906,-89274
0000000226,0000187500,065696,059156,089098,071311,090334,097570,-82603,090113,080052,-80248
0000000227,0000188333,065758,059162,082317,071311,087362,098802,-65197,087141,092369,-62842
0000000228,0000189167,065803,059191,074870,071311,084625,099134,-41152,084404,095690,-38797
0000000229,0000190000,065828,059239,067483,071311,082391,098534,-12812,082170,089690,-10457
0000000230,0000190833,065830,059303,060883,071311,080882,097057,017057,080661,074916,019412
0000000231,0000191667,065809,059376,055714,071311,080241,094850,045523,080020,052855,047878
0000000232,0000192500,065767,059451,052477,071311,080532,092131,069813,080311,025656,072168
0000000233,0000193333,065707,059521,051501,071311,081730,089162,087519,081509,-04030,089874
0000000234,0000194167,065636,059578,052871,071311,083714,086236,096938,083493,-33285,099293
0000000235,0000195000,065561,059617,056453,071311,086290,083639,097153,086069,-59259,099508
0000000236,0000195833,065489,059635,061904,071311,089207,081627,088099,088986,-79382,090454
0000000237,0000196667,065427,059629,068684,071311,092180,080394,070706,091959,-91713,073061
0000000238,0000197500,065381,059600,076130,071311,094917,080060,046668,094696,-95048,049023
0000000239,0000198333,065356,059551,083514,071311,097149,080663,018319,096928,-89019,020674
0000000240,0000199167,065354,059487,090114,071311,098660,082139,-11547,098439,-74259,-09193
0000000241,0000200000,065376,059414,095286,071311,099302,084344,-40020,099081,-52206,-37665
0000000242,0000200833,065418,059339,098516,071311,099008,087065,-64293,098787,-24995,-61938
0000000243,0000201667,065478,059270,099496,071311,097811,090034,-82010,097590,004686,-79655
0000000244,0000202500,065549,059213,098131,071311,095829,092960,-91444,095608,033947,-89089
0000000245,0000203333,065624,059173,094544,071311,093251,095556,-91629,093030,059906,-89274
0000000246,0000204167,065696,059156,089096,071311,090334,097569,-82590,090113,080039,-80235
0000000247,0000205000,065758,059162,082318,071311,087361,098803,-65207,087140,092384,-62852
0000000248,0000205833,065803,059191,074870,071311,084625,099134,-41152,084404,095690,-38797
0000000249,0000206667,065828,059239,067484,071311,082392,098533,-12809,082171,089676,-10454
0000000250,0000207500,065830,059303,060881,071311,080880,097058,017059,080659,074928,019414
0000000251,0000208333,065809,059376,055714,071311,080241,094850,045523,080020,052855,047878
0000000252,0000209167,065767,059451,052481,071311,080534,092130,069803,080313,025652,072158
0000000253,0000210000,065707,059521,051497,071311,081729,089162,087533,081508,-04030,089887
0000000254,0000210833,065636,059578,052871,071311,083714,086236,096938,083493,-33285,099293
0000000255,0000211667,065561,059617,056456,071311,086290,083640,097138,086069,-59250,099493
0000000256,0000212500,065489,059635,061902,071311,089207,081625,088113,088986,-79395,090468
0000000257,0000213333,065427,059629,068683,071311,092180,080394,070706,091959,-91713,073061
0000000258,0000214167,065381,059600,076130,071311,094916,080062,046661,094695,-95033,049016
0000000259,0000215000,065356,059551,083515,071311,097150,080662,018321,096929,-89033,020676
0000000260,0000215833,065354,059487,090114,071311,098660,082139,-11547,098439,-74259,-09192
0000000261,0000216667,065376,059414,095283,071311,099300,084345,-40014,099079,-52198,-37659
0000000262,0000217500,065418,059339,098520,071311,099009,087065,-64304,098788,-24999,-61949
0000000263,0000218333,065478,059270,099496,071311,097811,090034,-82010,097590,004686,-79655
0000000264,0000219167,065549,059213,098128,071311,095828,092959,-91429,095607,033941,-89074
0000000265,0000220000,065624,059173,094547,071311,093252,095556,-91644,093031,059916,-89289
0000000266,0000220833,065696,059156,089096,071311,090334,097569,-82590,090113,080039,-80235
0000000267,0000221667,065758,059162,082316,071311,087362,098802,-65197,087141,092369,-62842
0000000268,0000222500,065803,059191,074869,071311,084624,099135,-41159,084403,095705,-38804
0000000269,0000223333,065828,059239,067484,071311,082392,098533,-12809,082171,089676,-10454
0000000270,0000224167,065830,059303,060883,071311,080882,097057,017057,080661,074916,019412
0000000271,0000225000,065809,059376,055710,071311,080240,094851,045530,080019,052863,047885
0000000272,0000225833,065767,059451,052481,071311,080534,092130,069803,080313,025652,072158
0000000273,0000226667,065707,059521,051501,071311,081730,089162,087519,081509,-04030,089874
0000000274,0000227500,065636,059578,052867,071311,083713,086236,096953,083492,-33290,099308
0000000275,0000228333,065561,059617,056456,071311,086290,083640,097138,086069,-59249,099493
0000000276,0000229167,065489,059635,061904,071311,089207,081627,088099,088986,-79382,090454
0000000277,0000230000,065427,059629,068682,071311,092180,080392,070717,091959,-91727,073072
0000000278,0000230833,065381,059600,076130,071311,094916,080062,046661,094695,-95033,049016
0000000279,0000231667,065356,059551,083514,071311,097149,080663,018319,096928,-89019,020674
0000000280,0000232500,065354,059487,090116,071311,098661,082138,-11550,098440,-74271,-09195
0000000281,0000233333,065376,059414,095283,071311,099300,084345,-40013,099079,-52198,-37659
0000000282,0000234167,065418,059339,098516,071311,099008,087065,-64293,098787,-24995,-61938
0000000283,0000235000,065478,059270,099500,071311,097813,090034,-82023,097592,004687,-79668
0000000284,0000235833,065549,059213,098128,071311,095828,092959,-91429,095607,033941,-89074
0000000285,0000236667,065624,059173,094544,071311,093251,095556,-91629,093030,059906,-89274
0000000286,0000237500,065696,059156,089098,071311,090334,097570,-82603,090113,080052,-80248
0000000287,0000238333,065758,059162,082316,071311,087362,098802,-65197,087141,092369,-62842
0000000288,0000239167,065803,059191,074869,071311,084625,099134,-41152,084404,095690,-38797
0000000289,0000240000,065828,059239,067483,071311,082391,098534,-12812,082170,089690,-10457
0000000290,0000240833,065830,059303,060883,071311,080882,097057,017057,080661,074916,019412
0000000291,0000241667,065809,059376,055714,071311,080241,094850,045523,080020,052855,047878
0000000292,0000242500,065767,059451,052477,071311,080532,092131,069813,080311,025656,072168
0000000293,0000243333,065707,059521,051501,071311,081730,089162,087519,081509,-04030,089874
0000000294,0000244167,065636,059578,052871,071311,083714,086236,096938,083493,-33285,099293
0000000295,0000245000,065561,059617,056453,071311,086290,083639,097153,086069,-59259,099508
0000000296,0000245833,065489,059635,061904,071311,089207,081627,088099,088986,-79382,090454
0000000297,0000246667,065427,059629,068683,071311,092180,080394,070706,091959,-91713,073061
0000000298,0000247500,065381,059600,076130,071311,094917,080060,046668,094696,-95048,049023
0000000299,0000248333,065356,059551,083514,071311,097149,080663,018319,096928,-89019,020674
0000000300,0000249167,065354,059487,090114,071311,098660,082139,-11547,098439,-74259,-09193
0000000301,0000250000,065376,059414,095286,071311,099302,084344,-40020,099081,-52206,-37665
0000000302,0000250833,065418,059339,098516,071311,099008,087065,-64293,098787,-24995,-61938
0000000303,0000251667,065478,059270,099496,071311,097811,090034,-82010,097590,004686,-79655
0000000304,0000252500,065549,059213,098131,071311,095829,092960,-91444,095608,033947,-89089
0000000305,0000253333,065624,059173,094544,071311,093251,095556,-91629,093030,059906,-89274
0000000306,0000254167,065696,059156,089096,071311,090334,097569,-82590,090113,080039,-80235
0000000307,0000255000,065758,059162,082317,071311,087361,098803,-65207,087140,092384,-62852
0000000308,0000255833,065803,059191,074869,071311,084625,099134,-41152,084404,095690,-38797
0000000309,0000256667,065828,059239,067484,071311,082392,098533,-12809,082171,089676,-10454
0000000310,0000257500,065830,059303,060881,071311,080880,097058,017059,080659,074928,019414
0000000311,0000258333,065809,059376,055714,071311,080241,094850,045523,080020,052855,047878
0000000312,0000259167,065767,059451,052481,071311,080534,092130,069803,080313,025652,072158
0000000313,0000260000,065707,059521,051497,071311,081729,089162,087533,081508,-04030,089887
0000000314,0000260833,065636,059578,052871,071311,083714,086236,096938,083493,-33285,099293
0000000315,0000261667,065561,059617,056456,071311,086290,083640,097138,086069,-59250,099493
0000000316,0000262500,065489,059635,061902,071311,089207,081625,088113,088986,-79395,090468
0000000317,0000263333,065427,059629,068683,071311,092180,080394,070706,091959,-91713,073061
0000000318,0000264167,065381,059600,076129,071311,094916,080062,046661,094695,-95033,049016
0000000319,0000265000,065356,059551,083515,071311,097150,080662,018321,096929,-89033,020676
0000000320,0000265833,065354,059487,090114,071311,098660,082139,-11547,098439,-74259,-09192
0000000321,0000266667,065376,059414,095283,071311,099300,084345,-40014,099079,-52198,-37659
0000000322,0000267500,065418,059339,098520,071311,099009,087065,-64304,098788,-24999,-61949
0000000323,0000268333,065478,059270,099496,071311,097811,090034,-82010,097590,004686,-79655
0000000324,0000269167,065549,059213,098128,071311,095828,092959,-91429,095607,033941,-89074
0000000325,0000270000,065624,059173,094547,071311,093252,095556,-91644,093031,059916,-89289
0000000326,0000270833,065696,059156,089095,071311,090334,097569,-82590,090113,080039,-80235
0000000327,0000271667,065758,059162,082316,071311,087362,098802,-65197,087141,092369,-62842
0000000328,0000272500,065803,059191,074869,071311,084624,099135,-41159,084403,095705,-38804
0000000329,0000273333,065828,059239,067484,071311,082392,098533,-12809,082171,089676,-10454
0000000330,0000274167,065830,059303,060883,071311,080882,097057,017057,080661,074916,019412
0000000331,0000275000,065809,059376,055710,071311,080240,094851,045530,080019,052863,047885
0000000332,0000275833,065767,059451,052481,071311,080534,092130,069803,080313,025652,072158
0000000333,0000276667,065707,059521,051501,071311,081730,089162,087519,081509,-04030,089874
0000000334,0000277500,065636,059578,052867,071311,083713,086236,096953,083492,-33290,099308
0000000335,0000278333,065561,059617,056455,071311,086290,083640,097138,086069,-59249,099493
0000000336,0000279167,065489,059635,061904,071311,089207,081627,088099,088986,-79382,090454
0000000337,0000280000,065427,059629,068682,071311,092180,080392,070717,091959,-91727,073072
