0000000059,0000048333,074136,070990,083074,064582,075976,080727,019967,096902,-85064,019682
0000000060,0000049167,074134,070926,089673,064582,091082,082203,-09899,098412,-70304,-10184
0000000061,0000050000,074156,070853,094846,064582,097502,084408,-38372,099054,-48251,-38657
0000000062,0000050833,074198,070778,098076,064582,094564,087129,-62645,098761,-21040,-62930
0000000063,0000051667,074258,070709,099056,064582,082599,090097,-80362,097564,008642,-80647
0000000064,0000052500,074329,070652,097691,064582,062772,093023,-89796,095581,037902,-90081
0000000065,0000053333,074404,070612,094104,064582,036998,095619,-89981,093004,063861,-90266
0000000066,0000054167,074476,070595,088656,064582,007826,097633,-80942,090087,083994,-81227
0000000067,0000055000,074538,070601,081878,064582,-21901,098867,-63559,087114,096339,-63844
0000000068,0000055833,074583,070629,074430,064582,-49263,099198,-39504,084378,099645,-39789
0000000069,0000056667,074608,070678,067044,064582,-71591,098596,-11161,082145,093631,-11446
0000000070,0000057500,074610,070742,060441,064582,-86711,097122,018707,080633,078883,018422
0000000071,0000058333,074589,070815,055273,064582,-93102,094914,047171,079994,056810,046886
0000000072,0000059167,074546,070890,052040,064582,-90179,092194,071451,080286,029607,071166
0000000073,0000060000,074487,070960,051057,064582,-78227,089226,089181,081482,-00075,088896
0000000074,0000060833,074416,071017,052431,064582,-58378,086300,098587,083466,-29329,098302
0000000075,0000061667,074341,071056,056015,064582,-32613,083704,098786,086043,-55294,098501
0000000076,0000062500,074269,071074,061462,064582,-03443,081689,089761,088960,-75440,089476
0000000077,0000063333,074207,071068,068243,064582,026282,080458,072354,091932,-87757,072069
0000000078,0000064167,074161,071039,075688,064582,053647,080125,048310,094669,-91078,048024
0000000079,0000065000,074136,070990,083074,064582,075987,080725,019969,096903,-85078,019684
0000000080,0000065833,074134,070926,089672,064582,091082,082203,-09899,098412,-70304,-10184
0000000081,0000066667,074156,070853,094841,064582,097487,084409,-38365,099053,-48243,-38650
0000000082,0000067500,074198,070778,098078,064582,094578,087129,-62656,098762,-21044,-62941
0000000083,0000068333,074258,070709,099055,064582,082599,090097,-80362,097564,008642,-80647
0000000084,0000069167,074329,070652,097686,064582,062763,093023,-89781,095581,037897,-90066
0000000085,0000070000,074404,070612,094106,064582,037003,095620,-89996,093005,063871,-90281
0000000086,0000070833,074476,070595,088655,064582,007826,097633,-80942,090087,083994,-81227
0000000087,0000071667,074538,070601,081875,064582,-21897,098866,-63548,087114,096325,-63833
0000000088,0000072500,074583,070629,074428,064582,-49271,099199,-39510,084377,099660,-39796
0000000089,0000073333,074608,070678,067043,064582,-71591,098596,-11161,082145,093631,-11446
0000000090,0000074167,074610,070742,060442,064582,-86697,097120,018705,080635,078871,018420
0000000091,0000075000,074589,070815,055269,064582,-93117,094915,047178,079993,056818,046893
0000000092,0000075833,074546,070890,052039,064582,-90179,092194,071451,080286,029607,071166
0000000093,0000076667,074487,070960,051060,064582,-78214,089226,089167,081483,-00075,088882
0000000094,0000077500,074416,071017,052426,064582,-58388,086300,098601,083465,-29335,098316
0000000095,0000078333,074341,071056,056014,064582,-32614,083704,098786,086043,-55294,098501
0000000096,0000079167,074269,071073,061463,064582,-03442,081691,089747,088960,-75427,089462
0000000097,0000080000,074207,071068,068241,064582,026286,080456,072365,091933,-87772,072080
0000000098,0000080833,074161,071039,075688,064582,053647,080125,048310,094669,-91078,048025
0000000099,0000081667,074136,070990,083072,064582,075976,080727,019967,096902,-85064,019682
0000000100,0000082500,074134,070926,089674,064582,091096,082202,-09901,098414,-70316,-10186
0000000101,0000083333,074156,070853,094841,064582,097487,084409,-38365,099053,-48243,-38650
0000000102,0000084167,074198,070778,098074,064582,094564,087129,-62645,098761,-21040,-62930
0000000103,0000085000,074258,070709,099058,064582,082611,090098,-80375,097565,008642,-80660
0000000104,0000085833,074329,070652,097686,064582,062763,093023,-89781,095581,037897,-90066
0000000105,0000086667,074404,070612,094102,064582,036998,095619,-89981,093004,063862,-90266
0000000106,0000087500,074476,070595,088656,064582,007827,097634,-80955,090087,084007,-81240
0000000107,0000088333,074538,070601,081875,064582,-21897,098866,-63548,087115,096325,-63833
0000000108,0000089167,074583,070629,074428,064582,-49263,099198,-39503,084378,099645,-39789
0000000109,0000090000,074608,070678,067041,064582,-71603,098598,-11163,082144,093645,-11448
0000000110,0000090833,074610,070742,060441,064582,-86697,097120,018705,080635,078871,018420
0000000111,0000091667,074589,070815,055272,064582,-93102,094914,047171,079994,056810,046886
0000000112,0000092500,074547,070890,052035,064582,-90194,092194,071461,080285,029611,071176
0000000113,0000093333,074487,070960,051059,064582,-78214,089226,089167,081483,-00074,088882
0000000114,0000094167,074416,071017,052429,064582,-58378,086300,098587,083466,-29329,098302
0000000115,0000095000,074341,071056,056011,064582,-32619,083703,098801,086042,-55304,098516
0000000116,0000095833,074269,071073,061462,064582,-03442,081691,089747,088960,-75427,089462
0000000117,0000096667,074207,071068,068241,064582,026282,080458,072354,091932,-87757,072069
0000000118,0000097500,074161,071039,075687,064582,053655,080124,048317,094670,-91093,048031
0000000119,0000098333,074136,070990,083071,064582,075976,080727,019967,096902,-85064,019682
0000000120,0000099167,074134,070926,089671,064582,091082,082203,-09899,098412,-70304,-10184
0000000121,0000100000,074156,070853,094844,064582,097502,084408,-38372,099054,-48251,-38657
0000000122,0000100833,074198,070778,098074,064582,094564,087129,-62645,098761,-21040,-62930
0000000123,0000101667,074258,070709,099054,064582,082599,090097,-80362,097564,008642,-80647
0000000124,0000102500,074329,070652,097689,064582,062772,093023,-89796,095581,037902,-90081
0000000125,0000103333,074404,070612,094102,064582,036998,095619,-89981,093004,063861,-90266
0000000126,0000104167,074476,070595,088654,064582,007826,097633,-80941,090087,083994,-81227
0000000127,0000105000,074538,070601,081875,064582,-21901,098867,-63559,087114,096339,-63844
0000000128,0000105833,074583,070629,074427,064582,-49263,099198,-39504,084378,099645,-39789
0000000129,0000106667,074608,070678,067042,064582,-71591,098596,-11161,082145,093631,-11446
0000000130,0000107500,074610,070742,060439,064582,-86711,097122,018707,080633,078883,018422
0000000131,0000108333,074589,070815,055271,064582,-93102,094914,047171,079994,056810,046886
0000000132,0000109167,074547,070890,052038,064582,-90179,092194,071451,080286,029607,071166
0000000133,0000110000,074487,070960,051055,064582,-78227,089226,089181,081482,-00075,088896
0000000134,0000110833,074416,071017,052429,064582,-58378,086300,098587,083466,-29329,098302
0000000135,0000111667,074341,071056,056014,064582,-32613,083704,098786,086043,-55294,098501
0000000136,0000112500,074269,071074,061460,064582,-03443,081689,089761,088960,-75440,089476
0000000137,0000113333,074207,071068,068241,064582,026282,080458,072354,091932,-87757,072069
0000000138,0000114167,074161,071039,075687,064582,053647,080125,048310,094669,-91078,048024
0000000139,0000115000,074136,070990,083072,064582,075987,080725,019969,096903,-85078,019684
0000000140,0000115833,074134,070926,089671,064582,091082,082203,-09899,098412,-70304,-10184
0000000141,0000116667,074156,070853,094840,064582,097487,084409,-38365,099053,-48243,-38650
0000000142,0000117500,074198,070778,098077,064582,094578,087129,-62656,098762,-21044,-62941
0000000143,0000118333,074258,070709,099054,064582,082599,090097,-80362,097564,008642,-80647
0000000144,0000119167,074329,070652,097685,064582,062763,093023,-89781,095581,037897,-90066
0000000145,0000120000,074404,070612,094105,064582,037003,095620,-89996,093005,063871,-90281
0000000146,0000120833,074476,070595,088653,064582,007826,097633,-80942,090087,083994,-81227
0000000147,0000121667,074538,070601,081874,064582,-21897,098866,-63548,087114,096325,-63833
0000000148,0000122500,074583,070629,074427,064582,-49271,099199,-39510,084377,099660,-39796
0000000149,0000123333,074608,070678,067042,064582,-71591,098596,-11161,082145,093631,-11446
0000000150,0000124167,074610,070742,060441,064582,-86697,097120,018705,080635,078871,018420
0000000151,0000125000,074589,070815,055268,064582,-93117,094915,047178,079993,056818,046893
0000000152,0000125833,074547,070890,052038,064582,-90179,092194,071451,080286,029607,071166
0000000153,0000126667,074487,070960,051059,064582,-78214,089226,089167,081483,-00075,088882
0000000154,0000127500,074416,071017,052425,064582,-58388,086300,098602,083465,-29335,098316
0000000155,0000128333,074341,071056,056013,064582,-32614,083704,098786,086043,-55294,098501
0000000156,0000129167,074269,071073,061462,064582,-03442,081691,089747,088960,-75427,089462
0000000157,0000130000,074207,071068,068240,064582,026286,080456,072365,091933,-87772,072080
0000000158,0000130833,074161,071039,075687,064582,053647,080125,048310,094669,-91078,048025
0000000159,0000131667,074136,070990,083071,064582,075976,080727,019967,096902,-85064,019682
0000000160,0000132500,074134,070926,089673,064582,091096,082202,-09901,098414,-70316,-10186
0000000161,0000133333,074156,070853,094840,064582,097487,084409,-38365,099053,-48243,-38650
0000000162,0000134167,074198,070778,098073,064582,094564,087129,-62645,098761,-21040,-62930
0000000163,0000135000,074258,070709,099057,064582,082611,090098,-80375,097565,008642,-80660
0000000164,0000135833,074329,070652,097685,064582,062763,093023,-89781,095581,037897,-90066
0000000165,0000136667,074404,070612,094101,064582,036998,095619,-89981,093004,063862,-90266
0000000166,0000137500,074476,070595,088655,064582,007827,097634,-80955,090087,084007,-81240
0000000167,0000138333,074538,070601,081874,064582,-21897,098866,-63548,087115,096325,-63833
0000000168,0000139167,074583,070629,074427,064582,-49263,099198,-39503,084378,099645,-39789
0000000169,0000140000,074608,070678,067040,064582,-71603,098598,-11163,082144,093645,-11448
0000000170,0000140833,074610,070742,060441,064582,-86697,097120,018705,080635,078871,018420
0000000171,0000141667,074589,070815,055271,064582,-93102,094914,047171,079994,056810,046886
0000000172,0000142500,074547,070890,052034,064582,-90194,092194,071461,080285,029611,071176
0000000173,0000143333,074487,070960,051059,064582,-78214,089226,089167,081483,-00074,088882
0000000174,0000144167,074416,071017,052429,064582,-58378,086300,098587,083466,-29330,098302
0000000175,0000145000,074341,071056,056010,064582,-32619,083703,098801,086042,-55304,098516
0000000176,0000145833,074269,071073,061462,064582,-03442,081691,089747,088960,-75427,089462
0000000177,0000146667,074207,071068,068241,064582,026282,080458,072354,091932,-87757,072069
0000000178,0000147500,074161,071039,075687,064582,053655,080124,048317,094670,-91093,048031
0000000179,0000148333,074136,070990,083071,064582,075976,080727,019967,096902,-85064,019682
0000000180,0000149167,074134,070926,089671,064582,091082,082203,-09899,098412,-70304,-10184
0000000181,0000150000,074156,070853,094843,064582,097502,084408,-38372,099054,-48251,-38657
0000000182,0000150833,074198,070778,098073,064582,094564,087129,-62645,098761,-21040,-62930
0000000183,0000151667,074258,070709,099054,064582,082599,090097,-80362,097564,008642,-80647
0000000184,0000152500,074329,070652,097689,064582,062772,093023,-89796,095581,037902,-90081
0000000185,0000153333,074404,070612,094101,064582,036998,095619,-89981,093004,063861,-90266
0000000186,0000154167,074476,070595,088653,064582,007826,097633,-80941,090087,083994,-81227
0000000187,0000155000,074538,070601,081875,064582,-21901,098867,-63559,087114,096339,-63844
0000000188,0000155833,074583,070630,074427,064582,-49263,099198,-39504,084378,099645,-39789
0000000189,0000156667,074608,070678,067041,064582,-71591,098596,-11161,082145,093631,-11446
0000000190,0000157500,074610,070742,060438,064582,-86711,097122,018707,080633,078883,018422
0000000191,0000158333,074589,070815,055271,064582,-93102,094914,047171,079994,056810,046886
0000000192,0000159167,074547,070890,052038,064582,-90179,092194,071451,080286,029607,071166
0000000193,0000160000,074487,070960,051055,064582,-78227,089226,089181,081482,-00075,088896
0000000194,0000160833,074416,071017,052428,064582,-58378,086300,098587,083466,-29329,098302
0000000195,0000161667,074341,071056,056013,064582,-32613,083704,098786,086043,-55294,098501
0000000196,0000162500,074269,071074,061460,064582,-03443,081689,089761,088960,-75440,089476
0000000197,0000163333,074207,071068,068241,064582,026282,080458,072354,091932,-87757,072069
0000000198,0000164167,074161,071039,075687,064582,053647,080125,048310,094669,-91078,048024
0000000199,0000165000,074136,070990,083072,064582,075987,080725,019969,096903,-85078,019684
0000000200,0000165833,074134,070926,089671,064582,091082,082203,-09899,098412,-70304,-10184
0000000201,0000166667,074156,070853,094840,064582,097487,084409,-38365,099053,-48243,-38650
0000000202,0000167500,074198,070778,098077,064582,094578,087129,-62656,098762,-21044,-62941
0000000203,0000168333,074258,070709,099053,064582,082599,090097,-80362,097564,008642,-80647
0000000204,0000169167,074329,070652,097685,064582,062763,093023,-89781,095581,037897,-90066
0000000205,0000170000,074404,070612,094104,064582,037003,095620,-89996,093005,063871,-90281
0000000206,0000170833,074476,070595,088653,064582,007826,097633,-80942,090087,083994,-81227
0000000207,0000171667,074538,070601,081874,064582,-21897,098866,-63548,087115,096325,-63833
0000000208,0000172500,074583,070629,074427,064582,-49271,099199,-39510,084377,099660,-39796
0000000209,0000173333,074608,070678,067041,064582,-71591,098596,-11161,082145,093631,-11446
0000000210,0000174167,074610,070742,060441,064582,-86697,097120,018705,080635,078871,018420
0000000211,0000175000,074589,070815,055268,064582,-93117,094915,047178,079993,056818,046893
0000000212,0000175833,074547,070890,052038,064582,-90179,092194,071451,080286,029607,071166
0000000213,0000176667,074487,070960,051059,064582,-78214,089226,089167,081483,-00075,088882
0000000214,0000177500,074416,071017,052425,064582,-58388,086300,098602,083465,-29335,098316
0000000215,0000178333,074341,071056,056013,064582,-32614,083704,098786,086043,-55294,098501
0000000216,0000179167,074269,071073,061462,064582,-03442,081691,089747,088960,-75427,089462
0000000217,0000180000,074207,071068,068240,064582,026286,080456,072365,091933,-87772,072080
0000000218,0000180833,074161,071039,075687,064582,053647,080125,048310,094669,-91078,048025
0000000219,0000181667,074136,070990,083071,064582,075976,080727,019967,096902,-85064,019682
0000000220,0000182500,074134,070926,089673,064582,091096,082202,-09901,098414,-70316,-10186
0000000221,0000183333,074156,070853,094840,064582,097487,084409,-38365,099053,-48243,-38650
0000000222,0000184167,074198,070778,098073,064582,094564,087129,-62645,098761,-21040,-62930
0000000223,0000185000,074258,070709,099057,064582,082611,090098,-80375,097565,008642,-80660
0000000224,0000185833,074329,070652,097685,064582,062763,093023,-89781,095581,037897,-90066
0000000225,0000186667,074404,070612,094101,064582,036998,095619,-89981,093004,063862,-90266
0000000226,0000187500,074476,070595,088655,064582,007827,097634,-80955,090087,084007,-81240
0000000227,0000188333,074538,070601,081874,064582,-21897,098866,-63548,087115,096324,-63833
0000000228,0000189167,074583,070630,074427,064582,-49263,099198,-39503,084378,099645,-39789
0000000229,0000190000,074608,070678,067040,064582,-71603,098598,-11163,082144,093645,-11448
0000000230,0000190833,074610,070742,060441,064582,-86697,097120,018705,080635,078871,018420
0000000231,0000191667,074589,070815,055271,064582,-93102,094914,047171,079994,056810,046886
0000000232,0000192500,074547,070890,052034,064582,-90194,092194,071462,080285,029611,071176
0000000233,0000193333,074487,070960,051058,064582,-78214,089226,089167,081483,-00074,088882
0000000234,0000194167,074416,071017,052428,064582,-58378,086300,098587,083466,-29330,098302
0000000235,0000195000,074341,071056,056010,064582,-32619,083703,098801,086042,-55304,098516
0000000236,0000195833,074269,071074,061462,064582,-03442,081691,089747,088960,-75427,089462
0000000237,0000196667,074207,071068,068241,064582,026282,080458,072354,091932,-87757,072069
0000000238,0000197500,074161,071039,075687,064582,053655,080124,048317,094670,-91093,048031
0000000239,0000198333,074136,070990,083071,064582,075976,080727,019967,096902,-85064,019682
0000000240,0000199167,074134,070926,089671,064582,091082,082203,-09899,098412,-70304,-10184
0000000241,0000200000,074156,070853,094843,064582,097502,084408,-38372,099054,-48251,-38657
0000000242,0000200833,074198,070778,098073,064582,094564,087129,-62645,098761,-21040,-62930
0000000243,0000201667,074258,070709,099053,064582,082599,090097,-80362,097564,008642,-80647
0000000244,0000202500,074329,070652,097688,064582,062772,093023,-89796,095581,037902,-90081
0000000245,0000203333,074404,070612,094101,064582,036998,095619,-89981,093004,063861,-90266
0000000246,0000204167,074476,070595,088653,064582,007826,097633,-80941,090087,083994,-81227
0000000247,0000205000,074538,070601,081874,064582,-21901,098867,-63559,087114,096339,-63844
0000000248,0000205833,074583,070630,074427,064582,-49263,099198,-39504,084378,099645,-39789
0000000249,0000206667,074608,070678,067041,064582,-71591,098596,-11161,082145,093631,-11446
0000000250,0000207500,074610,070742,060438,064582,-86711,097122,018707,080633,078883,018422
0000000251,0000208333,074589,070815,055271,064582,-93102,094914,047171,079994,056810,046886
0000000252,0000209167,074547,070890,052038,064582,-90179,092194,071451,080286,029607,071166
0000000253,0000210000,074487,070960,051055,064582,-78227,089226,089181,081482,-00075,088896
0000000254,0000210833,074416,071017,052428,064582,-58378,086300,098587,083466,-29329,098302
0000000255,0000211667,074341,071056,056013,064582,-32613,083704,098786,086043,-55294,098501
0000000256,0000212500,074269,071074,061459,064582,-03443,081689,089761,088960,-75440,089476
0000000257,0000213333,074207,071068,068241,064582,026282,080458,072354,091932,-87757,072069
0000000258,0000214167,074161,071039,075687,064582,053647,080125,048310,094669,-91078,048024
0000000259,0000215000,074136,070990,083072,064582,075987,080725,019969,096903,-85078,019684
0000000260,0000215833,074134,070926,089671,064582,091082,082203,-09899,098412,-70304,-10184
0000000261,0000216667,074156,070853,094840,064582,097487,084409,-38365,099053,-48243,-38650
0000000262,0000217500,074198,070778,098077,064582,094578,087129,-62656,098762,-21044,-62941
0000000263,0000218333,074258,070709,099053,064582,082599,090097,-80362,097564,008642,-80647
0000000264,0000219167,074329,070652,097685,064582,062763,093023,-89781,095581,037897,-90066
0000000265,0000220000,074404,070612,094104,064582,037003,095620,-89996,093005,063871,-90281
0000000266,0000220833,074476,070595,088653,064582,007826,097633,-80942,090087,083994,-81227
0000000267,0000221667,074538,070601,081873,064582,-21897,098866,-63548,087115,096325,-63833
0000000268,0000222500,074583,070629,074426,064582,-49271,099199,-39510,084377,099660,-39796
0000000269,0000223333,074608,070678,067041,064582,-71591,098596,-11161,082145,093631,-11446
0000000270,0000224167,074610,070742,060440,064582,-86697,097120,018705,080635,078871,018420
0000000271,0000225000,074589,070815,055268,064582,-93117,094915,047178,079993,056818,046893
0000000272,0000225833,074547,070890,052038,064582,-90179,092194,071451,080286,029607,071166
0000000273,0000226667,074487,070960,051058,064582,-78214,089226,089167,081483,-00075,088882
0000000274,0000227500,074416,071017,052425,064582,-58388,086300,098602,083465,-29335,098316
0000000275,0000228333,074341,071056,056013,064582,-32614,083704,098787,086043,-55294,098501
0000000276,0000229167,074269,071074,061461,064582,-03442,081691,089747,088960,-75427,089462
0000000277,0000230000,074207,071068,068239,064582,026286,080456,072365,091933,-87772,072080
0000000278,0000230833,074161,071039,075687,064582,053647,080125,048310,094669,-91078,048025
0000000279,0000231667,074136,070990,083071,064582,075976,080727,019967,096902,-85064,019682
0000000280,0000232500,074134,070926,089673,064582,091096,082202,-09901,098414,-70316,-10187
0000000281,0000233333,074156,070853,094840,064582,097487,084409,-38365,099053,-48243,-38650
0000000282,0000234167,074198,070778,098073,064582,094564,087129,-62645,098761,-21040,-62930
0000000283,0000235000,074258,070709,099057,064582,082611,090098,-80375,097565,008642,-80660
0000000284,0000235833,074329,070652,097685,064582,062763,093023,-89781,095581,037897,-90066
0000000285,0000236667,074404,070612,094101,064582,036998,095619,-89981,093004,063862,-90266
0000000286,0000237500,074476,070595,088655,064582,007827,097634,-80955,090087,084007,-81240
0000000287,0000238333,074538,070601,081873,064582,-21897,098866,-63548,087115,096324,-63833
0000000288,0000239167,074583,070630,074426,064582,-49263,099198,-39504,084378,099645,-39789
0000000289,0000240000,074608,070678,067040,064582,-71603,098598,-11163,082144,093645,-11448
0000000290,0000240833,074610,070742,060440,064582,-86697,097120,018705,080635,078871,018420
0000000291,0000241667,074589,070815,055271,064582,-93102,094914,047171,079994,056810,046886
0000000292,0000242500,074547,070890,052034,064582,-90194,092194,071462,080285,029611,071176
0000000293,0000243333,074487,070960,051058,064582,-78214,089226,089167,081483,-00074,088882
0000000294,0000244167,074416,071017,052428,064582,-58378,086300,098587,083466,-29330,098302
0000000295,0000245000,074341,071056,056010,064582,-32619,083703,098801,086042,-55304,098516
0000000296,0000245833,074269,071074,061461,064582,-03442,081691,089747,088960,-75427,089462
0000000297,0000246667,074207,071068,068240,064582,026282,080458,072354,091932,-87757,072069
0000000298,0000247500,074161,071039,075687,064582,053655,080124,048317,094670,-91093,048031
0000000299,0000248333,074136,070990,083071,064582,075976,080727,019967,096902,-85064,019682
0000000300,0000249167,074134,070926,089671,064582,091082,082203,-09899,098412,-70304,-10184
0000000301,0000250000,074156,070853,094843,064582,097502,084408,-38372,099054,-48251,-38657
0000000302,0000250833,074198,070778,098073,064582,094564,087129,-62645,098761,-21040,-62930
0000000303,0000251667,074258,070709,099053,064582,082599,090097,-80362,097564,008642,-80647
0000000304,0000252500,074329,070652,097688,064582,062772,093023,-89796,095581,037902,-90081
0000000305,0000253333,074404,070612,094101,064582,036998,095619,-89981,093004,063861,-90266
0000000306,0000254167,074476,070595,088653,064582,007826,097633,-80941,090087,083994,-81227
0000000307,0000255000,074538,070601,081874,064582,-21901,098867,-63559,087114,096339,-63844
0000000308,0000255833,074583,070630,074426,064582,-49263,099198,-39504,084378,099645,-39789
0000000309,0000256667,074608,070678,067041,064582,-71591,098596,-11161,082145,093631,-11446
0000000310,0000257500,074610,070742,060438,064582,-86711,097122,018707,080633,078883,018422
0000000311,0000258333,074589,070815,055271,064582,-93102,094914,047171,079994,056810,046886
0000000312,0000259167,074547,070890,052038,064582,-90179,092194,071451,080286,029607,071166
0000000313,0000260000,074487,070960,051055,064582,-78227,089226,089181,081482,-00075,088896
0000000314,0000260833,074416,071017,052428,064582,-58378,086300,098587,083466,-29329,098302
0000000315,0000261667,074341,071056,056013,064582,-32613,083704,098786,086043,-55294,098501
0000000316,0000262500,074269,071074,061459,064582,-03442,081689,089761,088960,-75440,089476
0000000317,0000263333,074207,071068,068240,064582,026282,080458,072354,091932,-87757,072069
0000000318,0000264167,074161,071039,075687,064582,053647,080125,048310,094669,-91078,048024
0000000319,0000265000,074136,070990,083072,064582,075987,080725,019969,096903,-85078,019684
0000000320,0000265833,074134,070926,089671,064582,091082,082203,-09899,098412,-70304,-10184
0000000321,0000266667,074156,070853,094840,064582,097487,084409,-38365,099053,-48243,-38650
0000000322,0000267500,074198,070778,098077,064582,094578,087129,-62656,098762,-21044,-62941
0000000323,0000268333,074258,070709,099053,064582,082599,090097,-80362,097564,008642,-80647
0000000324,0000269167,074329,070652,097684,064582,062763,093023,-89781,095581,037897,-90066
0000000325,0000270000,074404,070612,094104,064582,037003,095620,-89996,093005,063871,-90281
0000000326,0000270833,074476,070595,088652,064582,007826,097633,-80942,090087,083994,-81227
0000000327,0000271667,074538,070601,081873,064582,-21897,098866,-63548,087115,096325,-63833
0000000328,0000272500,074583,070629,074426,064582,-49271,099199,-39510,084377,099660,-39796
0000000329,0000273333,074608,070678,067041,064582,-71591,098596,-11161,082145,093631,-11446
0000000330,0000274167,074610,070742,060440,064582,-86697,097120,018705,080635,078871,018420
0000000331,0000275000,074589,070815,055267,064582,-93117,094915,047178,079993,056818,046893
0000000332,0000275833,074547,070890,052038,064582,-90179,092194,071451,080286,029607,071166
0000000333,0000276667,074487,070960,051058,064582,-78214,089226,089167,081483,-00075,088882
